1.6689,1.3545,1.4963,2.0382,1.55,1.1086,1.7336,2.2134,0.62513,0.83301,0.44324,2.9401,5.6032,7.5529,7.3907,0.48785
1.169,1.2422,1.5193,1.9104,1.7799,1.0126,1.0555,1.842,0.82506,1.0546,0.66627,2.5639,5.9734,6.9459,7.5094,0.5196
0.69099,1.5596,1.862,2.3439,1.9112,1.0384,1.2546,2.4226,0.78794,0.98171,0.68277,3.1306,7.4698,8.8511,10.412,0.32025
1.8688,1.7216,2.5701,3.2473,2.8683,1.3986,1.9403,2.7415,1.2562,1.567,0.68231,3.2937,9.816,10.536,10.557,0.37467
1.2991,1.0266,1.9268,2.4549,2.0613,0.69793,2.071,2.2034,1.1067,1.3038,1.2145,2.0491,5.7534,7.8979,6.7749,0.37444
1.4459,1.9517,2.6078,3.0348,2.6307,1.6492,2.0154,2.5141,1.5545,1.6374,0.75125,3.1442,9.5401,11.559,9.2865,0.57226
2.0401,1.7695,2.3406,2.942,2.5985,2.0468,1.656,2.5112,1.4873,1.588,0.88932,3.8102,8.7863,9.2898,8.2014,0.69146
2.0053,1.7026,3.1735,3.8123,2.9561,1.656,3.2999,2.3939,2.185,2.2587,0.87648,3.5154,8.0977,9.3978,9.2722,0.67351
1.6426,1.6054,2.3805,2.8038,2.3852,1.7679,2.1322,2.6562,1.5434,1.6608,0.6816,3.4228,9.0725,10.506,10.481,0.48628
2.0251,1.2526,2.2379,2.7302,2.3513,1.198,1.6273,1.9835,1.5472,1.657,0.64304,2.8988,7.1076,7.8985,9.5231,0.56365
1.8426,1.3587,3.7593,4.6493,3.9702,1.7429,3.335,2.2521,2.8324,2.9693,1.2584,4.8609,11.304,10.618,9.1053,0.69847
1.0957,1.2574,2.204,2.784,2.4579,1.4194,1.7318,2.6368,1.3933,1.483,0.67466,3.5702,9.1957,9.8316,7.9195,0.45106
2.0162,2.3326,2.3841,2.7034,2.1951,1.3338,2.4652,2.3201,1.745,1.7165,1.2438,2.8996,6.9827,12.433,10.079,0.86946
0.96802,1.3579,1.8415,2.1947,1.7048,1.4098,1.7613,2.0575,1.38,1.4134,1.1985,2.5424,6.9132,8.5591,8.1956,0.21891
1.7143,1.4035,1.6433,2.0317,1.48,1.1801,2.1193,2.0644,1.3888,1.5496,1.4645,2.821,4.5074,5.7928,6.8588,0.62369
1.4498,1.6075,2.4262,2.9421,2.3296,1.0203,2.2613,2.3551,1.8261,1.8755,1.0507,3.1087,6.4649,10.649,9.6706,0.97307
1.5268,1.6967,3.3182,4.3065,3.2938,1.3541,2.3402,2.2809,2.6477,2.7934,1.0836,3.705,9.2893,10.624,10.931,0.75132
1.9682,1.6366,1.9354,2.3694,1.7968,1.3748,3.0131,2.4027,1.9578,2.0221,1.4444,3.7674,8.3066,10.675,11.828,1.5637
1.1359,2.0135,3.2178,4.0501,3.2094,1.7586,2.7363,2.9369,2.5564,2.6227,1.4562,3.3831,10.315,17.035,11.305,0.53988
1.2918,1.696,1.7894,2.5663,1.884,1.2993,1.2041,2.4303,1.1124,1.1797,1.0823,3.2424,7.8444,10.089,8.4967,0.9799
1.4545,1.2904,2.1378,3.0359,2.2152,1.401,2.04,2.6691,1.3838,1.5361,0.66965,3.7128,9.0986,9.766,8.7837,0.87287
1.1637,1.9,2.3165,2.869,2.3078,1.1084,1.859,3.1923,1.3173,1.3431,0.90985,2.3238,8.236,13.804,11.851,0.42697
1.3019,1.3286,2.228,2.8978,2.4812,1.024,1.4157,2.0333,1.6134,1.7481,0.95894,3.3227,8.8221,9.3478,7.6269,0.80206
1.2272,1.1928,1.4925,1.6568,1.439,0.53541,1.2697,1.3225,1.1987,1.262,0.9887,1.6871,4.6729,6.8989,6.9677,0.66571
1.3114,2.0735,2.8473,3.4439,2.8218,1.4024,2.1532,2.8098,1.9621,2.0581,1.8785,4.0669,10.959,13.796,8.8512,1.347
0.47521,0.79807,0.49929,1.2846,0.75487,0.65366,0.90942,1.4298,0.40324,0.35467,0.28725,2.1592,8.5848,2.4971,2.6082,0.30953
0.66907,0.91184,0.82986,1.61,1.1889,1.3349,0.88751,1.8893,0.3919,0.36003,0.38842,2.5036,10.183,4.4744,3.2762,0.42689
0.67703,1.148,0.81821,1.4768,1.2472,0.95849,1.277,2.1166,0.44323,0.41433,0.50235,2.5229,10.232,5.2225,3.4789,0.31723
1.1783,0.76489,0.62171,1.3317,1.025,1.022,1.9397,1.9051,0.39714,0.3745,0.51065,3.2222,12.343,3.3155,3.2752,0.58969
0.87213,1.4129,1.774,2.7959,1.9943,1.3524,1.4495,3.495,1.1418,0.97237,1.0253,2.8046,22.637,8.7839,6.1677,0.53385
1.157,1.4213,1.2922,1.8572,1.3114,1.4734,2.3707,1.6688,0.87817,0.73729,1.1196,2.1036,15.598,6.4518,5.0447,0.78438
1.0719,1.0788,1.2091,1.7934,1.3797,0.873,1.2442,1.7677,0.90209,0.77167,0.85113,1.6703,11.778,7.0972,5.883,0.76501
0.62947,0.85546,1.0434,1.4444,1.1442,0.57398,0.73692,1.3389,0.78416,0.66949,0.62805,0.98424,8.3908,5.791,4.3925,0.43624
0.96845,1.1791,1.8892,2.5622,2.2428,1.2782,1.2754,2.6322,1.2787,1.1362,0.9665,2.2883,19.812,9.1944,4.6528,0.65115
0.96333,0.88774,0.98987,1.502,1.2034,0.75943,0.94097,1.2907,0.727,0.67317,0.74913,1.3007,10.09,3.2883,1.4483,0.63373
0.53609,0.93442,0.91134,1.3125,0.94962,0.71343,1.1824,1.4067,0.60425,0.54848,0.6548,2.3702,11.562,5.0504,3.5426,0.47799
1.206,1.2324,1.4274,2.1328,1.6726,1.0811,2.9913,1.9689,1.2192,1.1216,1.2781,3.181,15.557,6.2859,4.655,0.73652
1.6212,0.83762,1.0917,1.669,1.4176,1.1311,0.81506,2.3676,0.82958,0.85863,0.6112,3.0608,16.302,4.375,2.9263,0.80627
0.49421,0.97852,1.1133,1.6733,1.2292,0.71988,0.85196,1.7034,0.73558,0.65844,0.62342,1.6917,13.257,6.494,4.2752,0.34783
0.74313,1.7791,1.9394,2.4145,1.6828,0.85625,1.793,2.2157,1.4556,1.2623,1.3566,2.6827,17.446,7.366,3.4026,0.43545
0.60038,0.98817,1.2964,1.6714,1.403,0.90845,1.3007,1.9763,0.88018,0.78377,0.95275,1.5874,11.972,6.7771,4.6759,0.50721
0.86233,1.0058,1.1382,1.9953,1.6147,0.88279,1.3279,2.9914,0.7717,0.74721,0.62682,2.0375,13.109,6.9065,5.5599,0.71571
0.78484,1.0352,1.2085,2.0069,1.7526,1.0596,0.80522,2.0835,0.84461,0.82539,0.78603,1.6379,12.972,7.2247,5.1933,0.65221
1.0225,1.0747,0.98371,1.5277,1.1503,0.7381,1.3458,1.9988,0.78236,0.67279,0.96188,1.823,12.44,6.4584,4.9615,0.6565
0.77103,0.77009,0.84075,1.6082,1.5985,0.79423,0.88856,1.3707,0.55993,0.46901,0.66509,1.8584,10.265,3.7503,2.4023,0.52523
0.43843,0.8762,1.0136,1.5856,1.513,1.1948,1.0403,1.9326,0.66922,0.63637,0.79616,1.7671,12.988,5.5152,2.7525,0.38722
0.90695,1.0896,0.94111,1.6041,1.3313,1.2419,1.646,2.3323,0.62109,0.53208,1.0491,2.2129,11.527,4.8901,4.3444,0.83407
1.1302,1.4386,1.0132,1.7893,1.5102,1.0034,1.6746,1.9167,0.8322,0.70306,1.1779,1.9989,13.141,5.0847,4.0273,0.70822
0.45767,0.68743,0.73109,1.3775,1.1221,0.71856,0.66916,1.3699,0.53489,0.51237,0.62907,1.2174,10.367,4.6316,2.6845,0.32695
0.61063,1.2956,1.1705,1.9662,1.4946,0.98759,1.0457,2.3323,0.63493,0.59677,0.8234,2.1993,15.401,6.7502,4.7424,0.41543
0.90783,0.67695,0.50934,0.99214,0.76048,0.81286,1.5844,1.2309,0.48079,0.42036,0.74096,1.4977,8.3307,2.6318,3.0399,0.69521
0.96054,0.65535,0.53829,0.83646,1.0793,1.0637,0.66939,1.2171,0.37411,0.38937,0.89543,3.0922,1.8875,4.1034,1.4274,0.61104
1.1847,0.77232,0.59528,0.94461,1.0052,0.78899,0.46931,1.2127,0.39473,0.36752,0.67191,2.3405,1.9148,3.7123,1.3719,0.60905
1.4966,0.99397,0.74287,0.99144,1.1324,1.044,0.75276,1.0257,0.39695,0.45828,0.77703,2.8181,2.0602,3.9516,1.5621,0.87969
1.1044,0.72954,0.81676,1.2158,1.2081,0.7667,0.53452,1.2953,0.58553,0.59007,0.66919,2.7668,2.2482,4.2906,1.316,0.50555
0.76777,0.40562,0.64477,0.8182,0.85921,0.42838,0.3772,0.72944,0.48672,0.53596,0.48162,2.5455,1.9495,3.1489,1.1413,0.41324
1.0147,0.72759,1.006,1.3163,1.2634,0.70008,0.52197,0.91321,0.79328,0.86816,0.596,2.6783,2.433,4.6243,1.5021,0.52357
1.3567,0.66693,0.95093,1.3053,1.2676,0.71841,0.62976,0.91797,0.80685,0.87245,0.70054,3.3612,2.4531,4.2327,1.6053,0.60077
0.73925,0.53685,0.82537,1.02,0.89642,0.53708,0.6149,0.72482,0.59732,0.635,0.47492,2.6785,2.4852,4.3967,1.501,0.4137
0.7271,0.4777,0.7967,1.0946,1.0186,0.50732,0.55973,0.98784,0.58971,0.63546,0.60872,3.1971,1.9048,4.595,1.4074,0.43068
1.2287,0.62317,1.0304,1.3212,1.1848,0.91203,0.56082,1.0844,0.80157,0.90076,0.56122,2.9453,2.7513,5.0241,1.5209,0.6722
1.5525,0.64756,0.85916,1.1925,1.221,0.78678,0.78335,0.87105,0.84314,1.16,0.77509,2.84,2.1528,4.231,1.5818,0.83221
0.89574,0.6695,0.88413,1.1757,1.2588,0.75549,0.62937,0.94654,0.66149,0.97769,0.65858,2.5906,2.1032,4.8502,1.6924,0.61748
1.4227,0.6248,0.88753,1.2516,1.3975,0.66628,0.5778,0.97358,0.797,1.2507,0.82729,3.4396,2.6402,4.9445,1.623,0.76992
1.1141,0.78953,1.0585,1.3745,1.2884,0.79955,0.7511,1.0453,0.87773,1.2363,0.69039,3.27,2.582,5.8254,1.9008,0.64816
1.5343,0.80036,0.97505,1.2288,1.3174,0.81704,0.91228,1.0179,0.83523,1.1159,0.86137,3.3119,2.0516,5.0167,1.6814,0.66384
1.057,0.68247,1.02,1.2528,1.2706,0.63026,0.55363,0.8151,0.83846,1.0821,0.59864,2.6093,2.025,5.2332,1.6519,0.54042
1.3827,0.81691,1.1009,1.4562,1.3939,0.7418,0.48415,1.1022,0.77028,0.97796,0.60962,3.2503,2.6017,5.6545,2.1514,0.55146
1.7471,0.7677,0.95215,1.1634,1.122,0.88417,0.67678,0.92461,0.87144,1.0204,0.6691,3.2886,2.462,3.8447,1.5857,0.86691
1.1846,0.70417,0.84899,1.0095,1.0181,0.74853,0.65352,0.916,0.6975,0.71581,0.67051,3.0269,2.1848,3.8569,1.5821,0.56646
1.1048,0.5722,0.88352,1.1659,1.1718,0.6227,0.65434,0.67133,0.77136,0.97521,0.76618,2.984,2.354,4.6934,1.4323,0.6649
1.2434,0.77619,0.84963,1.2161,1.0892,0.56229,0.73332,0.81249,0.75674,0.78372,0.90903,3.0384,2.2849,4.4915,1.6325,0.5639
1.693,0.71167,1.0031,1.1786,1.2726,0.79291,0.70697,0.89319,0.93664,1.1057,0.63609,3.3574,2.4504,4.3087,1.5054,0.85734
0.98142,0.73714,1.037,1.1676,1.011,0.54652,0.49382,0.73114,0.81022,0.78743,0.56315,2.6973,2.3365,5.767,1.6393,0.62052
0.82105,0.51618,0.64292,0.70422,0.69214,0.46311,0.63067,0.5372,0.56828,0.57193,0.71308,2.1467,1.6657,2.8154,0.9469,0.49217
1.63,0.54272,0.98597,1.3069,1.6745,0.81871,0.6,1.0032,0.91,1.0249,0.53,3.1045,2.6833,4.5381,1.4255,0.90914
1.0638,0.71138,0.96756,1.119,1.0561,0.59844,0.5126,1.0981,0.59234,0.65785,0.54737,2.6152,2.2183,4.929,1.7771,0.66209
0.48091,0.45452,0.65952,0.84618,0.83606,0.49432,0.58812,0.67643,0.47361,0.52757,0.55414,1.8796,1.4265,4.0151,1.0357,0.50332
1.3517,0.81514,0.98079,1.1422,1.2868,0.70272,0.76212,0.97115,0.7064,0.80786,0.80054,3.1463,2.0555,4.9089,2.0285,0.76605
1.19,0.6684,0.8355,1.0569,1.1789,0.75987,0.62075,0.89676,0.69787,0.82292,0.57188,2.7589,2.0808,3.5385,1.5133,0.90999
2.2839,1.3703,2.2715,3.087,2.7461,1.2827,2.6473,2.483,1.9836,1.8211,0.92127,8.5706,4.0539,4.9064,6.5076,1.4087
2.3583,1.5443,2.7913,3.623,2.9295,1.5362,3.9186,2.5739,2.6442,2.6036,1.2372,7.2224,4.2472,7.1765,7.2172,1.3615
3.9038,1.7498,4.1145,5.4987,5.5716,2.3203,5.8318,3.409,4.2717,4.2663,1.5013,7.5807,4.8786,8.7135,6.9756,1.893
3.1622,1.3578,3.7145,4.3565,3.7066,1.0408,5.0979,2.1335,4.5442,4.3389,1.3875,6.0746,3.7758,6.5814,5.6159,1.5028
2.9801,1.905,3.683,5.2451,5.1358,3.2343,3.1539,2.5717,3.3072,3.5548,1.141,8.5907,5.2797,7.4758,5.2848,1.5051
2.7398,1.3396,1.9442,2.7639,2.9582,1.7659,4.2479,0.97283,3.305,3.7185,1.5287,4.2178,2.0044,4.1927,3.3709,1.3421
3.8653,2.724,4.3541,5.0758,4.3062,1.4456,7.852,3.0068,4.9954,4.9907,2.2101,7.1685,4.0289,9.3535,10.693,1.9455
2.737,2.3271,4.0334,4.4372,3.4124,0.84099,7.6697,1.96,5.0576,4.6965,2.3997,4.7629,3.7329,9.145,7.8799,1.2387
3.06,1.8005,2.762,3.5465,3.5388,1.8906,6.0483,1.7231,3.741,3.7774,2.3869,7.2811,3.262,6.7016,7.5811,1.3465
3.7888,2.3334,3.4866,4.5213,4.1304,1.6445,5.4135,2.3171,4.2688,4.5142,1.8068,6.8148,4.3756,7.5454,7.5613,1.7087
2.6995,1.7242,3.7372,4.4447,3.5016,1.109,5.3959,2.016,4.7166,4.5928,1.576,6.1311,4.0464,6.934,4.8869,1.4323
3.2519,1.8261,2.0051,2.9471,2.9658,1.8248,5.6205,1.9961,3.2429,3.4964,2.942,8.7388,2.4557,6.2244,7.5697,2.2803
3.9963,1.7233,2.7196,3.4937,3.1143,0.91258,6.3154,1.3838,4.6159,4.3479,1.921,7.3877,3.1389,6.1908,6.0653,1.7293
1.7505,1.6383,3.1237,3.6587,3.2185,0.96326,5.1172,2.2856,3.1369,3.2137,1.643,5.3816,3.4737,7.2025,6.9865,1.0626
3.0504,1.6016,3.7193,4.621,3.9854,0.85288,4.6193,1.7271,4.1062,4.0986,1.2743,6.363,4.0386,6.3109,5.7325,1.1244
3.7743,1.239,3.2185,4.3316,3.8991,1.2626,5.0804,2.8773,3.7698,3.8691,1.8526,8.2395,4.2153,6.5892,7.2098,1.2695
4.7912,1.8058,3.3198,4.6997,4.1406,1.2065,5.2404,1.8822,4.5155,4.1847,2.0315,8.19,4.6617,7.6742,6.7656,1.3396
3.3608,1.3403,1.9176,2.5537,2.7078,1.3258,3.4772,1.2651,2.5682,2.7086,1.2516,4.1428,2.9549,4.5732,4.8222,1.3264
5.7417,2.532,3.2785,4.7337,4.6982,1.6384,6.3595,2.9935,5.0509,5.1194,2.955,9.2876,4.0609,7.4737,7.974,1.9519
4.33,1.8748,3.0938,4.1626,4.221,1.8098,4.9604,2.5751,4.6113,4.5381,2.2785,7.4508,3.7684,7.3038,7.9002,1.5402
3.8589,1.5784,3.2907,3.7448,3.3651,1.4457,5.8844,2.4384,4.4234,4.0583,1.9451,7.5766,4.0709,6.2858,7.1978,1.6106
4.8439,1.6967,3.2739,4.6321,4.6688,2.5362,5.1624,2.0417,4.2919,4.79,2.5044,9.7611,4.7647,6.4991,6.259,1.8334
3.8968,2.4138,2.5198,2.8125,3.0459,1.7839,5.8318,1.7928,3.4998,3.2992,4.1246,8.3114,2.759,6.2703,6.9909,1.5206
1.47,1.3648,1.8242,2.2475,2.1554,1.2167,2.412,1.0514,2.1274,2.1231,1.5547,3.819,2.8704,4.5088,3.3515,1.0103
2.542,2.5142,4.5414,5.1657,4.6824,2.0498,6.3055,2.5338,4.8624,4.6449,1.3756,6.279,4.9174,9.7707,9.0824,1.2685
3.7092,1.8475,4.2234,5.6518,5.4118,2.2585,7.3586,2.2211,5.2432,5.6265,1.6916,6.465,4.4672,9.6967,7.7941,1.533
2.5381,2.5282,3.3083,3.4771,3.3923,2.246,7.5521,0.91664,4.3417,4.1788,2.7552,3.4913,2.2706,6.9292,4.7054,1.5455
2.2154,1.7367,2.7195,3.2783,3.0742,1.5547,5.1243,1.3203,3.542,3.53,1.5352,4.2066,3.1447,6.6778,5.5478,1.5405
0.88636,0.88457,1.1017,1.2636,0.94074,0.71603,2.1876,0.73429,1.1832,0.98804,0.98516,2.9122,0.97133,1.9806,2.5202,0.62442
2.4959,2.239,2.5324,2.5367,2.0844,1.2969,5.0132,1.5066,2.6765,2.3376,1.7256,3.5982,2.6681,6.269,6.0024,1.1546
3.2506,1.2752,4.487,5.0273,4.3702,1.8426,4.7293,3.0082,4.0413,4.4626,2.3172,5.4445,11.662,11.192,10.655,1.9918
4.058,1.8005,6.1728,7.4536,6.4343,2.0597,4.4989,3.5232,5.2887,5.5962,1.6737,7.1024,18.658,14.136,10.774,2.6449
3.8295,2.3189,5.7855,6.2596,5.1932,2.528,5.4549,2.6341,4.7132,5.0771,1.7732,6.2464,15.44,13.898,13.308,2.423
3.248,2.0858,7.6915,8.7582,7.1008,2.6132,6.7304,4.4495,6.395,5.9998,2.2601,7.2239,17.815,15.792,11.678,2.1317
3.4907,2.4423,7.557,7.9774,6.6944,2.7991,8.0114,2.9769,6.1521,6.0185,2.9609,8.0372,15.729,13.613,13.798,2.5239
5.5221,2.6022,6.8892,7.5693,6.3426,2.891,7.0406,3.7277,6.0965,6.3454,3.1724,8.1291,15.989,15.414,13.041,3.9327
5.6334,2.3501,8.0732,8.388,6.4824,3.2599,6.7007,3.9287,7.1725,6.2262,3.3121,8.0811,17.399,15.042,14.004,2.6855
4.346,2.4413,5.5564,6.7908,6.9852,3.4454,5.2201,3.8561,5.535,5.9743,2.2971,6.5488,18.266,17.431,10.68,3.4398
4.7058,2.5476,7.1191,8.4231,8.5689,4.1111,6.7976,4.6083,7.0284,7.1453,2.8321,7.5092,20.115,21.095,14.894,3.2721
4.054,2.9587,7.8037,9.2957,7.5003,2.8731,6.4849,4.4795,6.7707,6.5581,2.6069,7.9663,20.97,19.628,15.046,2.4607
5.3141,3.0077,7.2714,8.5451,7.8731,3.3896,7.1456,7.2562,6.8731,7.4453,3.1158,6.3696,21.866,20.624,14.43,4.7897
3.1141,2.9191,8.0984,8.9412,7.8413,4.0461,5.5956,4.7006,6.5617,6.4306,2.1904,9.4937,23.584,22.973,13.808,4.074
5.1217,3.347,9.2707,10.377,8.8012,3.5683,9.5211,6.4241,9.0545,9.3954,3.6385,10.251,26.829,22.233,18.539,3.6231
6.917,3.689,9.8384,10.788,7.7728,2.7577,9.2248,5.6226,9.6714,9.4987,4.7175,11.109,23.875,16.933,17.496,3.8728
4.7711,3.3724,8.8708,10.034,8.8354,3.3345,8.7614,5.3089,9.0262,9.2441,3.8079,9.6562,25.079,22.267,15.995,4.5152
3.5238,3.1342,8.0816,8.4983,6.7028,2.3082,7.0626,4.4624,7.5313,7.2074,2.9735,6.0438,21.416,19.605,15.648,2.7707
5.6398,2.6276,9.055,11.164,9.1972,3.3621,8.9015,4.7817,9.4757,10.106,3.9074,8.9694,22.683,19.474,14.905,3.8966
4.8183,3.2171,7.8083,9.6981,7.1938,1.8738,6.7704,5.4691,7.3762,7.3576,3.5025,8.5058,20.117,17.689,16.478,5.0184
5.6955,3.7452,10.796,11.556,9.9316,3.8455,10.615,7.0097,10.925,10.679,4.4794,9.4951,25.155,23.656,19.302,3.902
4.8173,3.874,10.003,10.476,9.3471,3.629,7.7564,5.8397,8.5734,8.2716,3.8409,10.695,29.104,23.863,18.106,3.9318
3.2328,2.6397,6.3462,7.4464,6.0156,2.7777,4.7119,5.3164,5.3132,5.3139,2.6622,5.879,18.462,15.816,12.155,3.1848
3.2513,2.7267,6.6835,7.2855,6.3603,2.4764,6.1419,4.4631,5.7384,5.9899,2.4931,5.1768,18.267,20.778,13.309,3.8139
4.1357,2.2502,7.1888,8.0648,6.1269,2.3145,6.1264,4.5699,6.1327,6.2708,2.6212,6.5777,16.594,14.884,14.3,4.2985
3.2883,3.5779,8.41,9.5028,7.6541,1.947,7.7207,5.4506,7.0404,7.1337,4.2808,6.8452,19.745,19.992,16.564,2.5634
4.8219,3.2823,8.2839,9.7234,7.7234,2.336,6.8608,5.0428,7.528,8.2663,2.6661,7.2788,20.946,18.537,16.181,4.319
4.3838,2.9819,7.7386,10.326,8.6877,3.3774,7.7227,5.9117,7.4154,8.5282,4.0549,10.004,22.509,19.733,16.928,5.3451
4.8737,3.8707,9.1622,10.426,8.6224,2.7898,8.731,6.5179,8.1409,8.6981,4.4296,9.3025,22.083,22.972,16.951,4.3916
5.7686,3.7224,9.1125,11.059,8.9984,3.0129,9.0931,6.5837,9.057,9.5181,3.7165,10.082,23.608,23.076,19.407,6.5218
4.8239,3.1871,8.8497,9.3536,8.1113,3.0772,7.5375,4.876,8.2211,8.6222,3.5403,8.4527,25.729,20.631,13.078,6.4736
0.33808,0.68952,1.0482,1.2907,1.0703,0.55356,0.7239,0.75816,0.57084,0.4663,0.4157,1.0436,2.9372,4.0126,2.4001,0.39168
0.48554,0.64338,1.0278,1.2111,0.92779,0.57651,0.89972,1.0045,0.67755,0.65106,0.58153,1.4728,3.5835,4.1142,2.4514,0.36006
0.69196,0.81308,1.248,1.4143,1.2033,0.62372,1.1288,0.84435,0.93073,0.91596,0.66693,1.4684,3.8573,4.4314,2.4282,0.66348
0.63238,0.86449,1.3738,1.5783,1.3905,0.74632,1.0822,0.82352,0.91372,0.85128,0.59696,1.3127,4.5867,4.7459,2.6898,0.65037
0.79178,0.67949,1.1955,1.4299,1.392,0.76649,1.2128,0.75489,0.89533,0.73757,0.73423,1.6211,4.5011,4.5486,2.9256,0.62267
0.61005,0.94544,1.3236,1.6545,1.3418,0.80038,1.2909,0.80112,0.96923,0.95799,0.99562,1.0403,3.6889,6.3019,3.2301,0.89093
